Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,HSOC Zones as of 2018-06-05,OWED Public Spaces,Central Market/Tenderloin Boundary Polygon - Updated,Parks Alliance CPSI (27+TL sites),ESNCAG - Boundary File,"Areas of Vulnerability, 2016"
2020/08/13 02:20:00 PM,2020/08/13,14:20,2020,Thursday,2020/08/14 12:35:00 PM,95323006244,953230,206121385,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CROWN CT \ CROWN TER \ RACCOON DR,26132000,Park,Castro/Upper Market,8,37.75722892063926,-122.44694244519901,"(37.75722892063926, -122.44694244519901)",47,7,5,5,,,,,,1
2020/08/15 10:38:00 PM,2020/08/15,22:38,2020,Saturday,2020/08/15 10:48:00 PM,95317304134,953173,200491409,202283648,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,SPEAR ST \ FOLSOM ST,23607000,Southern,Financial District/South Beach,6,37.79006979947905,-122.39097101886335,"(37.79006979947905, -122.39097101886335)",30,1,10,8,,,,,1,1
2020/08/15 10:39:00 PM,2020/08/15,22:39,2020,Saturday,2020/08/15 10:39:00 PM,95316127195,953161,200491415,202283635,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,ALLISON ST \ BRUNSWICK ST,21454000,Ingleside,Excelsior,11,37.71121115593977,-122.44113027015311,"(37.71121115593977, -122.44113027015311)",58,9,1,7,,,,,,2
2020/08/16 05:57:00 PM,2020/08/16,17:57,2020,Sunday,2020/08/16 06:09:00 PM,95337004134,953370,200493104,202292432,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,24892000,Tenderloin,South of Market,6,37.78574398866823,-122.4058310124795,"(37.78574398866823, -122.4058310124795)",32,5,10,34,,35,,,,2
2020/08/15 05:30:00 PM,2020/08/15,17:30,2020,Saturday,2020/08/16 11:24:00 AM,95328372000,953283,200492140,202291170,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,GREENWICH ST \ BRODERICK ST,26975000,Northern,Marina,2,37.797899379738226,-122.4441383258613,"(37.797899379738226, -122.4441383258613)",14,4,6,13,,,,,,1
2020/07/04 12:00:00 AM,2020/07/04,00:00,2020,Saturday,2020/08/16 11:30:00 AM,95330606304,953306,200435861,202020501,IS,Initial Supplement,,06304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Out of SF,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/16 02:27:00 AM,2020/08/16,02:27,2020,Sunday,2020/08/16 02:27:00 AM,95318405042,953184,200477891,202230098,IS,Initial Supplement,,05042,Burglary,Burglary - Residential,"Burglary, Residence, Att. Forcible Entry",Open or Active,LOMBARD ST \ LARKIN ST,25566000,Central,Russian Hill,2,37.80175841597838,-122.42125755912416,"(37.80175841597838, -122.42125755912416)",107,6,6,32,,,,,,1
2020/08/12 12:00:00 PM,2020/08/12,12:00,2020,Wednesday,2020/08/14 01:59:00 PM,95324006244,953240,206121498,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STEINER ST \ GROVE ST,26040000,Northern,Hayes Valley,5,37.776550121530626,-122.43302850011361,"(37.776550121530626, -122.43302850011361)",23,4,11,9,,,,,,1
2020/04/07 10:00:00 AM,2020/04/07,10:00,2020,Tuesday,2020/04/07 09:39:00 PM,95329705151,953297,200227624,200983267,IS,Initial Supplement,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Cite or Arrest Adult,,,Out of SF,,,,,,,,,,,,,,,
2020/08/15 02:00:00 AM,2020/08/15,02:00,2020,Saturday,2020/08/16 08:22:00 AM,95326306234,953263,200491891,202290744,II,Initial,,06234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,32ND AVE \ QUINTARA ST,23398000,Taraval,Sunset/Parkside,4,37.748030615779555,-122.49000879191043,"(37.748030615779555, -122.49000879191043)",39,10,7,35,,,,,,1
2020/08/15 09:02:00 PM,2020/08/15,21:02,2020,Saturday,2020/08/15 09:53:00 PM,95315807041,953158,200415170,202283034,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,ARCH ST \ SHIELDS ST,22699000,Taraval,Oceanview/Merced/Ingleside,11,37.71790617264955,-122.46713676969567,"(37.71790617264955, -122.46713676969567)",65,10,1,24,,,,,,2
2020/08/15 02:40:00 PM,2020/08/15,14:40,2020,Saturday,2020/08/15 02:49:00 PM,95311106363,953111,200490956,202282007,II,Initial,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,MARKET ST \ RESERVOIR ST,25877000,Mission,Castro/Upper Market,8,37.76877049785351,-122.42746205880601,"(37.76877049785351, -122.42746205880601)",28,3,5,5,5,,,,,1
2020/08/16 03:07:00 AM,2020/08/16,03:07,2020,Sunday,2020/08/16 03:07:00 AM,95320307200,953203,200491681,202290302,II,Initial,,07200,Forgery And Counterfeiting,Forgery And Counterfeiting,"Vehicle Registration, False Evidence of",Cite or Arrest Adult,ESSEX ST \ FOLSOM ST,24524000,Southern,Financial District/South Beach,6,37.78637893587979,-122.39564546789741,"(37.78637893587979, -122.39564546789741)",32,1,10,8,,,,,1,1
2020/08/16 10:45:00 PM,2020/08/16,22:45,2020,Sunday,2020/08/16 10:45:00 PM,95341007041,953410,200489921,202293197,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,EDDY ST \ HYDE ST,25138000,Tenderloin,Tenderloin,6,37.78351564008561,-122.41588253952085,"(37.78351564008561, -122.41588253952085)",20,5,10,36,,,1,,,2
2020/08/13 04:25:00 AM,2020/08/13,04:25,2020,Thursday,2020/08/14 08:44:00 PM,95324506244,953245,206121169,,IS,Coplogic Supplement,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BEACH ST \ BAKER ST,27018000,Northern,Marina,2,37.80328399631487,-122.44691011930168,"(37.80328399631487, -122.44691011930168)",17,4,6,13,,15,,,,1
2020/08/16 01:38:00 AM,2020/08/16,01:38,2020,Sunday,2020/08/16 01:41:00 AM,95318728100,953187,200491590,202290179,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,LEAVENWORTH ST \ OFARRELL ST,25153000,Tenderloin,Tenderloin,6,37.785582473554015,-122.4146172088293,"(37.785582473554015, -122.4146172088293)",20,5,10,36,,,1,,,2
2020/08/16 04:18:00 PM,2020/08/16,16:18,2020,Sunday,2020/08/16 04:18:00 PM,95335016650,953350,200492792,202292091,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,ORTEGA ST \ 48TH AVE,27925000,Taraval,Sunset/Parkside,4,37.751003283475306,-122.50741622958954,"(37.751003283475306, -122.50741622958954)",39,10,7,35,,,,,,1
2020/02/26 10:09:00 PM,2020/02/26,22:09,2020,Wednesday,2020/08/16 10:00:00 AM,95335775030,953357,200492617,202291953,II,Initial,,75030,Case Closure,Case Closure,Case Closure,Cite or Arrest Adult,TAYLOR ST \ NORTH POINT ST,25592000,Central,North Beach,3,37.8063434285485,-122.41543157088526,"(37.8063434285485, -122.41543157088526)",99,6,3,23,,,,,,2
2020/08/16 12:40:00 PM,2020/08/16,12:40,2020,Sunday,2020/08/16 01:00:00 PM,95332503074,953325,200492322,202291435,II,Initial,,03074,Robbery,Robbery - Other,"Robbery, W/ Force",Open or Active,PAGE ST \ 12TH ST \ MARKET ST,30749000,Southern,Mission,6,37.77435867382556,-122.42025428037208,"(37.77435867382556, -122.42025428037208)",32,1,10,20,1,,1,,,2
2020/08/16 06:06:00 PM,2020/08/16,18:06,2020,Sunday,2020/08/16 06:06:00 PM,95338564020,953385,200493057,202292420,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,GEARY ST \ LARKIN ST,25170000,Central,Tenderloin,6,37.78610103879033,-122.41808809883916,"(37.78610103879033, -122.41808809883916)",20,6,10,36,,,1,,,2
2020/08/15 02:37:00 PM,2020/08/15,14:37,2020,Saturday,2020/08/15 02:37:00 PM,95320851041,953208,200490536,202281965,II,Initial,,51041,Non-Criminal,Non-Criminal,Aided Case -Property for Destruction,Open or Active,ANZA ST \ 06TH AVE,27275000,Richmond,Inner Richmond,1,37.779090726308574,-122.46414497098554,"(37.779090726308574, -122.46414497098554)",5,8,4,11,,,,,,1
2020/08/15 03:05:00 PM,2020/08/15,15:05,2020,Saturday,2020/08/15 03:05:00 PM,95333126030,953331,200490586,202282068,II,Initial,,26030,Arson,Arson,Arson,Open or Active,BLYTHDALE AVE \ BROOKDALE AVE,20431000,Ingleside,Visitacion Valley,10,37.71131669257075,-122.42224083209325,"(37.71131669257075, -122.42224083209325)",74,9,9,40,,,,,,2
2020/08/16 07:55:00 PM,2020/08/16,19:55,2020,Sunday,2020/08/16 07:58:00 PM,95340351040,953403,200493273,202292724,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,08TH ST \ HOWARD ST,24299000,Southern,South of Market,6,37.77622135530407,-122.41160611386445,"(37.77622135530407, -122.41160611386445)",32,1,10,34,1,,,,,2
2020/08/16 09:11:00 AM,2020/08/16,09:11,2020,Sunday,2020/08/16 09:14:00 AM,95327564085,953275,200491998,202290850,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,MISSION ST \ FREMONT ST,24560000,Southern,Financial District/South Beach,6,37.79046106747903,-122.39668969554637,"(37.79046106747903, -122.39668969554637)",108,1,10,8,,,,,,1
2020/08/15 11:37:00 PM,2020/08/15,23:37,2020,Saturday,2020/08/15 11:37:00 PM,95316812027,953168,200491487,202283810,II,Initial,,12027,Weapons Offense,Weapons Offense,"Firearm, Discharging Within City Limits",Open or Active,BROOKDALE AVE \ SANTOS ST,20432000,Ingleside,Visitacion Valley,10,37.71193343102876,-122.41876599574823,"(37.71193343102876, -122.41876599574823)",74,9,9,40,,,,,,2
2020/08/15 07:11:00 PM,2020/08/15,19:11,2020,Saturday,2020/08/16 10:06:00 AM,95329405073,953294,200492106,202290963,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Cite or Arrest Adult,SAINT GEORGE ALY \ BUSH ST,24728000,Central,Financial District/South Beach,3,37.79072193376572,-122.40433292406829,"(37.79072193376572, -122.40433292406829)",19,6,3,8,,,,,,2
2020/08/16 05:43:00 PM,2020/08/16,17:43,2020,Sunday,2020/08/16 05:47:00 PM,95337664010,953376,200493126,202292369,II,Initial,,64010,Non-Criminal,Other,"Dog, Bite or Attack",Open or Active,45TH AVE \ WAWONA ST,23452000,Taraval,Sunset/Parkside,4,37.73622916740598,-122.50315728190171,"(37.73622916740598, -122.50315728190171)",40,10,7,35,,,,,,1
2020/08/15 08:00:00 PM,2020/08/15,20:00,2020,Saturday,2020/08/16 09:28:00 AM,95327007023,953270,200491960,202290880,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,TAYLOR ST \ EDDY ST,24925000,Tenderloin,Tenderloin,6,37.78414101130419,-122.41095161908784,"(37.78414101130419, -122.41095161908784)",20,5,10,36,,,1,,,2
2020/08/15 04:24:00 PM,2020/08/15,16:24,2020,Saturday,2020/08/15 04:24:00 PM,95316506383,953165,200489062,202282409,IS,Initial Supplement,,06383,Larceny Theft,Larceny Theft - Other,Looting during State of Emergency,Cite or Arrest Adult,MISSION ST \ FREMONT ST,24560000,Ingleside,Financial District/South Beach,6,37.79046106747903,-122.39668969554637,"(37.79046106747903, -122.39668969554637)",108,1,10,8,,,,,,1
2020/08/15 11:44:00 PM,2020/08/15,23:44,2020,Saturday,2020/08/15 11:45:00 PM,95318064020,953180,200491534,202283838,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,TEHAMA ST \ 09TH ST,24297000,Southern,South of Market,6,37.77456496882312,-122.41262715459183,"(37.77456496882312, -122.41262715459183)",32,1,10,34,1,,,,,2
2020/08/16 09:54:00 AM,2020/08/16,09:54,2020,Sunday,2020/08/16 09:54:00 AM,95331065010,953310,200492037,202290947,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,LARKIN ST \ GOLDEN GATE AVE,24440000,Northern,Tenderloin,6,37.78144749392477,-122.41714561338313,"(37.78144749392477, -122.41714561338313)",21,5,10,36,1,,1,,,2
2020/08/16 01:01:00 PM,2020/08/16,13:01,2020,Sunday,2020/08/16 01:10:00 PM,95330419057,953304,200492372,202291494,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,16TH ST \ BRYANT ST,24048000,Mission,Mission,10,37.76560583760297,-122.41048669029503,"(37.76560583760297, -122.41048669029503)",53,3,9,20,3,,,,,2
2020/08/15 07:30:00 PM,2020/08/15,19:30,2020,Saturday,2020/08/15 08:01:00 PM,95315568020,953155,200430532,202283182,IS,Initial Supplement,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,LAKEVIEW AVE \ MAJESTIC AVE,21600000,Taraval,Oceanview/Merced/Ingleside,11,37.7169775067907,-122.45189499287864,"(37.7169775067907, -122.45189499287864)",81,10,1,24,,,,,,2
2020/08/16 08:40:00 PM,2020/08/16,20:40,2020,Sunday,2020/08/16 08:43:00 PM,95338606242,953386,200493289,202292835,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,HYDE ST \ MABEL ALY,25161000,Tenderloin,Tenderloin,6,37.78572651606717,-122.41633077860634,"(37.78572651606717, -122.41633077860634)",20,5,10,36,,,1,,,2
2020/08/16 12:55:00 PM,2020/08/16,12:55,2020,Sunday,2020/08/16 01:20:00 PM,95332706243,953327,200492344,202291456,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,STEVENSON ST \ CLINTON PARK,24400000,Southern,Mission,9,37.769338797436966,-122.42147017947352,"(37.769338797436966, -122.42147017947352)",53,3,2,20,3,,,,,2
2020/08/14 12:00:00 AM,2020/08/14,00:00,2020,Friday,2020/08/14 04:30:00 PM,95323328150,953233,206121454,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,BALBOA ST \ 36TH AVE,27851000,Richmond,Outer Richmond,1,37.7757638039623,-122.49625876462662,"(37.7757638039623, -122.49625876462662)",8,8,4,29,,,,,,1
2020/02/28 10:27:00 PM,2020/02/28,22:27,2020,Friday,2020/08/16 10:00:00 AM,95335306362,953353,200492598,202291950,II,Initial,,06362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,TAYLOR ST \ NORTH POINT ST,25592000,Central,North Beach,3,37.8063434285485,-122.41543157088526,"(37.8063434285485, -122.41543157088526)",99,6,3,23,,,,,,2
2019/01/30 04:00:00 PM,2019/01/30,16:00,2019,Wednesday,2019/02/07 11:42:00 AM,76908171000,769081,196030428,,II,Coplogic Initial,true,71000,Lost Property,Lost Property,Lost Property,Open or Active,,,Mission,,,,,,,,,,,,,,,
2020/02/27 10:11:00 PM,2020/02/27,22:11,2020,Thursday,2020/08/16 10:00:00 AM,95335506363,953355,200492601,202291952,II,Initial,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,TAYLOR ST \ NORTH POINT ST,25592000,Central,North Beach,3,37.8063434285485,-122.41543157088526,"(37.8063434285485, -122.41543157088526)",99,6,3,23,,,,,,2
2020/08/15 12:43:00 PM,2020/08/15,12:43,2020,Saturday,2020/08/15 12:58:00 PM,95308703044,953087,200490354,202281583,II,Initial,,03044,Robbery,Robbery - Commercial,"Robbery, Chain Store, W/ Force",Open or Active,GENEVA AVE \ LONDON ST,21475000,Ingleside,Excelsior,11,37.716038818883085,-122.44025513581519,"(37.716038818883085, -122.44025513581519)",58,9,1,7,,,,,,2
2020/08/10 04:00:00 PM,2020/08/10,16:00,2020,Monday,2020/08/16 06:19:00 AM,95325371000,953253,200491788,202290589,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,MERCHANT ST \ KEARNY ST,24773000,Central,Chinatown,3,37.794859532228344,-122.40487561154785,"(37.794859532228344, -122.40487561154785)",104,6,3,6,,18,,,,2
2020/08/16 06:15:00 AM,2020/08/16,06:15,2020,Sunday,2020/08/16 06:21:00 AM,95326105071,953261,200491841,202290591,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Cite or Arrest Adult,STOCKTON ST \ POST ST,24908000,Central,Financial District/South Beach,3,37.788499477941336,-122.4067711451779,"(37.788499477941336, -122.4067711451779)",19,6,3,8,,,,,,2
2020/08/15 01:45:00 PM,2020/08/15,13:45,2020,Saturday,2020/08/16 05:40:00 PM,95338215161,953382,200493007,202292007,II,Initial,,15161,Offences Against The Family And Children,Other,Violation of Restraining Order,Open or Active,OCEAN AVE \ LEE AVE,22223000,Taraval,West of Twin Peaks,7,37.72345700607633,-122.45411575418224,"(37.72345700607633, -122.45411575418224)",64,10,8,41,,,,,,1
2020/08/15 11:38:00 PM,2020/08/15,23:38,2020,Saturday,2020/08/15 11:42:00 PM,95320528100,953205,200491471,202283821,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Cite or Arrest Adult,SANCHEZ ST \ MARKET ST,25806000,Mission,Castro/Upper Market,8,37.765867985549704,-122.43102547213662,"(37.765867985549704, -122.43102547213662)",28,3,5,5,5,,,,,1
2020/08/16 02:15:00 PM,2020/08/16,14:15,2020,Sunday,2020/08/16 02:42:00 PM,95331606394,953316,200492510,202291741,II,Initial,,06394,Larceny Theft,Larceny Theft - Other,Theft from Merchant or Library,Open or Active,FRANKLIN ST \ HAYES ST,24451000,Northern,Hayes Valley,5,37.77709097125577,-122.42133043276547,"(37.77709097125577, -122.42133043276547)",21,4,11,9,1,,,,,1
2019/12/17 08:00:00 PM,2019/12/17,20:00,2019,Tuesday,2020/08/12 04:39:00 PM,95322006374,953220,206121608,,II,Coplogic Initial,true,06374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,CLYDE ST \ LUSK ST,23809000,Southern,South of Market,6,37.778833010784254,-122.39428935721928,"(37.778833010784254, -122.39428935721928)",32,1,10,34,,,,,,2
2020/08/16 05:30:00 PM,2020/08/16,17:30,2020,Sunday,2020/08/16 09:00:00 PM,95339706243,953397,200493358,202292979,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST \ MARINA BLVD,26758000,Northern,Marina,2,37.80504328668041,-122.43379794514195,"(37.80504328668041, -122.43379794514195)",17,4,6,13,,,,,,1
2020/08/16 03:00:00 AM,2020/08/16,03:00,2020,Sunday,2020/08/16 07:03:00 AM,95325607025,953256,200491835,202290650,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,EL MIRASOL PL \ CRESTLAKE DR,23247000,Taraval,Sunset/Parkside,4,37.73499436389617,-122.48597549145738,"(37.73499436389617, -122.48597549145738)",40,10,7,35,,,,,,1
2020/08/15 10:33:00 PM,2020/08/15,22:33,2020,Saturday,2020/08/15 10:37:00 PM,95317668020,953176,200491380,202283624,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,SHORT ST \ MARKET ST,26152000,Mission,Castro/Upper Market,8,37.75779863112254,-122.44321651100431,"(37.75779863112254, -122.44321651100431)",47,3,5,5,,,,,,1
2020/07/19 12:00:00 PM,2020/07/19,12:00,2020,Sunday,2020/08/15 05:59:00 PM,95314664070,953146,200490928,202281979,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,GOLD MINE DR \ DIAMOND HEIGHTS BLVD,22036000,Ingleside,Glen Park,8,37.743608582140304,-122.43768292630257,"(37.743608582140304, -122.43768292630257)",57,9,5,10,,,,,,1
2020/08/16 07:45:00 AM,2020/08/16,07:45,2020,Sunday,2020/08/16 10:54:00 AM,95328864010,953288,200492203,202291081,II,Initial,,64010,Non-Criminal,Other,"Dog, Bite or Attack",Open or Active,BUSH ST \ BAKER ST,26825000,Richmond,Presidio Heights,2,37.78575857610071,-122.44337028302894,"(37.78575857610071, -122.44337028302894)",103,8,6,31,,,,,,1
2020/08/16 01:00:00 PM,2020/08/16,13:00,2020,Sunday,2020/08/16 01:57:00 PM,95331904012,953319,200492435,202291606,II,Initial,,04012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,BEALE ST \ HOWARD ST,24506000,Southern,Financial District/South Beach,6,37.78992622888631,-122.39427622920932,"(37.78992622888631, -122.39427622920932)",,1,10,8,,,,,,1
2020/08/16 01:55:00 AM,2020/08/16,01:55,2020,Sunday,2020/08/16 01:55:00 AM,95319568000,953195,200491619,202290216,II,Initial,,68000,Fire Report,Fire Report,Fire Report,Open or Active,BAY SHORE BLVD \ CESAR CHAVEZ ST,33283000,Mission,Bernal Heights,9,37.74897104640288,-122.40562695301617,"(37.74897104640288, -122.40562695301617)",60,3,2,2,3,,,,,1
2020/08/16 02:49:00 AM,2020/08/16,02:49,2020,Sunday,2020/08/16 02:51:00 AM,95319007041,953190,200489993,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,,,,,,,,,,,
2020/08/16 11:51:00 AM,2020/08/16,11:51,2020,Sunday,2020/08/16 12:13:00 PM,95330064085,953300,200492247,202291261,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,VICENTE ST \ 38TH AVE,23381000,Taraval,Sunset/Parkside,4,37.73842612291146,-122.49578916131311,"(37.73842612291146, -122.49578916131311)",39,10,7,35,,,,,,1
2020/08/16 04:51:00 PM,2020/08/16,16:51,2020,Sunday,2020/08/16 04:55:00 PM,95339006364,953390,200492877,202292201,II,Initial,,06364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,STOCKTON ST \ GEARY ST,24901000,Central,Financial District/South Beach,3,37.7875680237141,-122.40658988465438,"(37.7875680237141, -122.40658988465438)",19,6,3,8,,,,,,2
